#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz    dx2    tot
# NKPTS & NBANDS: 300  64
# Band-Index    1
   2.93679    -11.552547  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.94383    -11.565477  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.95087    -11.578076  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.95790    -11.590344  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.96494    -11.602279  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.97198    -11.613880  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.97901    -11.625146  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.98605    -11.636075  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   2.99309    -11.646666  0.036  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   3.00012    -11.656920  0.038  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   3.00716    -11.666834  0.038  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   3.01420    -11.676407  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.02124    -11.685640  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.02827    -11.694530  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.03531    -11.703078  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.04235    -11.711282  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.04938    -11.719142  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.05642    -11.726657  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.06346    -11.733826  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.07050    -11.740650  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.07753    -11.747127  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.08457    -11.753256  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.09161    -11.759037  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.09864    -11.764471  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.10568    -11.769556  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.11272    -11.774291  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.11975    -11.778678  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.12679    -11.782714  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.13383    -11.786401  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.14087    -11.789737  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.14790    -11.792723  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.15494    -11.795358  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.16198    -11.797642  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.16901    -11.799576  0.038  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.17605    -11.801157  0.040  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.18309    -11.802388  0.040  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.19012    -11.803266  0.040  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.19716    -11.803794  0.040  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.20420    -11.803967  0.040  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.048
 
# Band-Index    2
   3.20420    -11.532949  0.044  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.19716    -11.532838  0.044  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.19012    -11.532500  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.18309    -11.531936  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.17605    -11.531149  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.16901    -11.530139  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.16198    -11.528908  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.15494    -11.527458  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.14790    -11.525792  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.14087    -11.523913  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.13383    -11.521823  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.12679    -11.519528  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   3.11975    -11.517030  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   3.11272    -11.514335  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   3.10568    -11.511448  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.09864    -11.508376  0.042  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.09161    -11.505124  0.040  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.08457    -11.501700  0.040  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.07753    -11.498111  0.040  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.07050    -11.494367  0.040  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.06346    -11.490476  0.042  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.05642    -11.486448  0.042  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.04938    -11.482295  0.040  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.04235    -11.478028  0.040  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.03531    -11.473659  0.040  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.02827    -11.469204  0.040  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   3.02124    -11.464676  0.038  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.050
   3.01420    -11.460091  0.038  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   3.00716    -11.455466  0.038  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   3.00012    -11.450819  0.040  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   2.99309    -11.446170  0.038  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.048
   2.98605    -11.441539  0.038  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.97901    -11.436948  0.038  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.97198    -11.432419  0.036  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.048
   2.96494    -11.427977  0.036  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.048
   2.95790    -11.423646  0.036  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.95087    -11.419451  0.036  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.94383    -11.415421  0.036  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.93679    -11.411583  0.036  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.92975    -11.407961  0.036  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.92272    -11.404584  0.034  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.91568    -11.401478  0.036  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.90864    -11.398668  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.90161    -11.396178  0.034  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.89457    -11.394029  0.034  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.88753    -11.392243  0.032  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.88050    -11.390835  0.034  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.87346    -11.389819  0.032  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.86642    -11.389205  0.034  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.85938    -11.388994  0.034  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.045
   2.85938    -11.189545  0.000  0.008  0.004  0.008  0.000  0.000  0.000  0.000  0.000  0.020
   2.84720    -11.191424  0.000  0.000  0.012  0.008  0.000  0.000  0.000  0.000  0.000  0.022
   2.83501    -11.196920  0.002  0.000  0.012  0.008  0.000  0.000  0.000  0.000  0.000  0.022
   2.82282    -11.205640  0.004  0.000  0.012  0.008  0.000  0.000  0.000  0.000  0.000  0.024
   2.81063    -11.217043  0.006  0.000  0.012  0.008  0.000  0.000  0.000  0.000  0.000  0.026
   2.79844    -11.230546  0.008  0.000  0.012  0.008  0.000  0.000  0.000  0.000  0.000  0.028
   2.78625    -11.245597  0.010  0.000  0.010  0.008  0.000  0.000  0.000  0.000  0.000  0.029
   2.77406    -11.261719  0.012  0.000  0.010  0.008  0.000  0.000  0.000  0.000  0.000  0.031
   2.76188    -11.278510  0.015  0.000  0.009  0.008  0.000  0.000  0.000  0.000  0.000  0.032
   2.74969    -11.295648  0.017  0.000  0.008  0.006  0.000  0.000  0.000  0.000  0.000  0.034
   2.73750    -11.312877  0.018  0.000  0.008  0.006  0.000  0.000  0.000  0.000  0.000  0.035
   2.72531    -11.329994  0.020  0.000  0.008  0.006  0.000  0.000  0.000  0.000  0.000  0.035
   2.71312    -11.346840  0.022  0.000  0.008  0.006  0.000  0.000  0.000  0.000  0.000  0.036
   2.70093    -11.363288  0.023  0.000  0.007  0.006  0.000  0.000  0.000  0.000  0.000  0.037
   2.68875    -11.379235  0.024  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.038
   2.67656    -11.394600  0.025  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.039
   2.66437    -11.409316  0.026  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.040
   2.65218    -11.423327  0.027  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.040
   2.63999    -11.436590  0.028  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.041
   2.62780    -11.449065  0.029  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.041
   2.61561    -11.460722  0.029  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.042
   2.60343    -11.471534  0.030  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.042
   2.59124    -11.481478  0.031  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.043
   2.57905    -11.490535  0.031  0.000  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.043
   2.56686    -11.498688  0.032  0.000  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.55467    -11.505924  0.032  0.000  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.54248    -11.512231  0.033  0.000  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.53029    -11.517598  0.033  0.001  0.005  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.51811    -11.522015  0.033  0.001  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.044
   2.50592    -11.525475  0.034  0.001  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.045
   2.49373    -11.527972  0.034  0.001  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.045
   2.48154    -11.529499  0.034  0.001  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.045
   2.46935    -11.530052  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.045
   2.45716    -11.529628  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.44498    -11.528223  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.43279    -11.525833  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.42060    -11.522458  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.40841    -11.518096  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.39622    -11.512747  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.38403    -11.506409  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.37184    -11.499084  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.35966    -11.490771  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.34747    -11.481473  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.33528    -11.471191  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.32309    -11.459926  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.31090    -11.447683  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.29871    -11.434465  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.28653    -11.420274  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.27434    -11.405116  0.034  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.046
   2.26215    -11.388994  0.033  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.045
   2.26215    -11.388994  0.034  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.045
   2.24996    -11.371918  0.033  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.045
   2.23777    -11.353890  0.033  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.044
   2.22558    -11.334917  0.032  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.045
   2.21339    -11.315007  0.032  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.045
   2.20121    -11.294168  0.032  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.044
   2.18902    -11.272409  0.031  0.004  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.045
   2.17683    -11.249739  0.030  0.004  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.044
   2.16464    -11.226170  0.031  0.003  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.044
   2.15245    -11.201713  0.030  0.003  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.043
   2.14026    -11.176381  0.030  0.004  0.003  0.003  0.001  0.000  0.000  0.000  0.000  0.043
   2.12807    -11.150192  0.029  0.003  0.004  0.003  0.000  0.000  0.000  0.000  0.000  0.042
   2.11589    -11.123160  0.028  0.005  0.003  0.004  0.001  0.000  0.000  0.000  0.000  0.043
   2.10370    -11.095298  0.027  0.002  0.003  0.004  0.000  0.000  0.000  0.001  0.000  0.042
   2.09151    -11.066624  0.027  0.004  0.004  0.002  0.000  0.001  0.000  0.000  0.000  0.042
   2.07932    -11.037158  0.027  0.004  0.003  0.005  0.001  0.000  0.000  0.000  0.000  0.040
   2.06713    -11.006922  0.026  0.002  0.006  0.002  0.000  0.000  0.000  0.001  0.000  0.041
   2.05494    -10.975940  0.025  0.004  0.004  0.003  0.000  0.000  0.000  0.000  0.000  0.041
   2.04276    -10.944236  0.025  0.003  0.005  0.003  0.000  0.002  0.000  0.001  0.000  0.040
   2.03057    -10.911842  0.023  0.004  0.005  0.003  0.000  0.001  0.001  0.000  0.000  0.039
   2.01838    -10.878787  0.023  0.002  0.006  0.003  0.000  0.001  0.000  0.001  0.000  0.039
   2.00619    -10.845107  0.021  0.004  0.002  0.005  0.001  0.000  0.000  0.001  0.001  0.039
   1.99400    -10.810841  0.021  0.003  0.004  0.004  0.000  0.001  0.000  0.001  0.000  0.038
   1.98181    -10.776032  0.020  0.002  0.006  0.003  0.000  0.002  0.000  0.002  0.000  0.039
   1.96962    -10.740728  0.019  0.004  0.003  0.005  0.001  0.000  0.000  0.001  0.001  0.038
   1.95744    -10.704981  0.019  0.004  0.003  0.005  0.003  0.000  0.000  0.001  0.002  0.036
   1.94525    -10.668851  0.017  0.003  0.005  0.004  0.000  0.001  0.000  0.001  0.000  0.037
   1.93306    -10.632408  0.016  0.004  0.003  0.006  0.002  0.000  0.000  0.002  0.002  0.037
   1.92087    -10.595724  0.015  0.004  0.005  0.002  0.000  0.003  0.002  0.002  0.000  0.035
   1.90868    -10.558884  0.014  0.004  0.006  0.002  0.000  0.003  0.002  0.002  0.000  0.035
   1.89649    -10.521984  0.013  0.004  0.002  0.006  0.004  0.000  0.000  0.002  0.003  0.034
   1.88430    -10.485129  0.012  0.002  0.006  0.004  0.000  0.002  0.003  0.004  0.000  0.033
   1.87212    -10.448446  0.010  0.004  0.002  0.006  0.004  0.000  0.000  0.003  0.003  0.032
   1.85993    -10.412070  0.009  0.005  0.003  0.006  0.004  0.000  0.000  0.003  0.003  0.031
   1.84774    -10.376149  0.009  0.004  0.004  0.004  0.001  0.004  0.003  0.002  0.000  0.031
   1.83555    -10.340854  0.007  0.004  0.002  0.006  0.005  0.000  0.000  0.003  0.004  0.031
   1.82336    -10.306374  0.007  0.004  0.005  0.002  0.000  0.006  0.004  0.003  0.000  0.030
   1.81117    -10.272920  0.005  0.002  0.004  0.002  0.000  0.006  0.004  0.004  0.000  0.029
   1.79899    -10.240725  0.004  0.004  0.002  0.002  0.004  0.005  0.004  0.001  0.001  0.029
   1.78680    -10.210038  0.003  0.002  0.002  0.002  0.004  0.004  0.004  0.004  0.002  0.028
   1.77461    -10.181124  0.002  0.002  0.002  0.004  0.008  0.000  0.000  0.004  0.006  0.028
   1.76242    -10.154263  0.002  0.001  0.001  0.003  0.008  0.000  0.000  0.004  0.006  0.028
   1.75023    -10.129734  0.001  0.001  0.000  0.002  0.008  0.000  0.000  0.004  0.007  0.026
   1.73804    -10.107816  0.000  0.002  0.002  0.000  0.000  0.008  0.008  0.004  0.000  0.028
   1.72585    -10.088772  0.000  0.000  0.002  0.000  0.000  0.009  0.008  0.004  0.000  0.028
   1.71367    -10.072841  0.000  0.000  0.000  0.001  0.008  0.000  0.000  0.008  0.008  0.028
   1.70148    -10.060228  0.000  0.000  0.000  0.000  0.000  0.012  0.008  0.004  0.000  0.028
   1.68929    -10.051098  0.000  0.000  0.000  0.000  0.012  0.000  0.000  0.004  0.008  0.028
   1.67710    -10.045570  0.000  0.000  0.000  0.000  0.004  0.012  0.008  0.004  0.000  0.028
   1.66491    -10.043718  0.000  0.000  0.000  0.000  0.000  0.012  0.008  0.008  0.000  0.028
   1.66491    -10.043718  0.000  0.000  0.000  0.000  0.012  0.000  0.000  0.004  0.008  0.028
   1.65496    -10.045329  0.000  0.000  0.000  0.000  0.004  0.012  0.008  0.004  0.000  0.028
   1.64501    -10.050140  0.000  0.000  0.000  0.000  0.004  0.012  0.008  0.004  0.000  0.028
   1.63506    -10.058103  0.000  0.000  0.000  0.000  0.004  0.012  0.008  0.004  0.000  0.028
   1.62510    -10.069139  0.000  0.000  0.000  0.000  0.004  0.012  0.008  0.004  0.000  0.028
   1.61515    -10.083147  0.000  0.000  0.000  0.000  0.002  0.012  0.008  0.004  0.000  0.028
   1.60520    -10.100003  0.000  0.000  0.000  0.000  0.002  0.012  0.008  0.004  0.000  0.028
   1.59525    -10.119565  0.000  0.002  0.002  0.000  0.002  0.008  0.008  0.004  0.000  0.028
   1.58530    -10.141681  0.000  0.004  0.002  0.000  0.002  0.008  0.008  0.004  0.000  0.028
   1.57534    -10.166181  0.002  0.004  0.004  0.002  0.002  0.008  0.006  0.004  0.000  0.028
   1.56539    -10.192891  0.004  0.004  0.004  0.002  0.000  0.008  0.006  0.004  0.000  0.028
   1.55544    -10.221628  0.004  0.004  0.004  0.002  0.000  0.008  0.004  0.004  0.000  0.028
   1.54549    -10.252206  0.004  0.004  0.004  0.002  0.000  0.008  0.004  0.004  0.000  0.028
   1.53554    -10.284441  0.006  0.004  0.004  0.002  0.000  0.006  0.004  0.004  0.000  0.030
   1.52559    -10.318153  0.006  0.004  0.004  0.002  0.000  0.006  0.004  0.000  0.000  0.032
   1.51563    -10.353165  0.008  0.004  0.004  0.002  0.000  0.006  0.004  0.000  0.000  0.032
   1.50568    -10.389311  0.010  0.004  0.004  0.002  0.000  0.004  0.004  0.000  0.000  0.032
   1.49573    -10.426441  0.010  0.004  0.004  0.002  0.000  0.004  0.004  0.000  0.000  0.034
   1.48578    -10.464405  0.012  0.004  0.004  0.002  0.000  0.004  0.004  0.000  0.000  0.034
   1.47583    -10.503068  0.014  0.004  0.004  0.002  0.000  0.004  0.002  0.000  0.000  0.034
   1.46587    -10.542303  0.014  0.004  0.004  0.002  0.000  0.004  0.002  0.000  0.000  0.034
   1.45592    -10.581997  0.016  0.004  0.006  0.002  0.000  0.004  0.002  0.000  0.000  0.036
   1.44597    -10.622047  0.016  0.004  0.006  0.002  0.000  0.004  0.002  0.000  0.000  0.036
   1.43602    -10.662359  0.020  0.004  0.004  0.002  0.000  0.004  0.002  0.000  0.000  0.036
